date,Appliances,lights,T1,RH_1
4/4/2016 3:40,60,0,21.79,44.5
4/4/2016 3:50,60,0,21.79,44.5
4/4/2016 4:00,60,0,21.76,44.59
4/4/2016 4:10,70,0,21.7,44.59
4/4/2016 4:20,60,0,21.7,44.59
4/4/2016 4:30,60,0,21.7,44.59
4/4/2016 4:40,50,0,21.7,44.59
4/4/2016 4:50,50,0,21.7,44.59
4/4/2016 5:00,60,0,21.7,44.59
4/4/2016 5:10,50,0,21.7,44.59
4/4/2016 5:20,50,0,21.7,44.59
4/4/2016 5:30,60,0,21.7,44.53
4/4/2016 5:40,60,0,21.6,44.5
4/4/2016 5:50,60,0,21.6,44.43333333
4/4/2016 6:00,60,0,21.6,44.4
4/4/2016 6:10,70,0,21.6,44.32666667
4/4/2016 6:20,50,0,21.6,44.29
4/4/2016 6:30,60,20,21.6,44.29
4/4/2016 6:40,50,10,21.5,44.36
4/4/2016 6:50,60,0,21.56666667,44.56
4/4/2016 7:00,90,20,21.6,44.79
4/4/2016 7:10,60,10,21.6,44.9925
4/4/2016 7:20,210,10,21.6,45.13333333
4/4/2016 7:30,370,10,21.66666667,45.16333333
4/4/2016 7:40,150,30,21.6,45.16333333
4/4/2016 7:50,60,10,21.6,45.26
4/4/2016 8:00,90,20,21.6,45.2
4/4/2016 8:10,70,0,21.6,45.2
4/4/2016 8:20,80,10,21.6,45.2
4/4/2016 8:30,60,0,21.6,45.26
4/4/2016 8:40,50,10,21.6,45.2
4/4/2016 8:50,70,0,21.6,45.26666667
4/4/2016 9:00,250,0,21.53333333,45.4
4/4/2016 9:10,750,10,21.53333333,45.46666667
4/4/2016 9:20,530,0,21.53333333,45.52666667
4/4/2016 9:30,320,10,21.53333333,45.82666667
4/4/2016 9:40,270,0,21.6,45.96666667
4/4/2016 9:50,290,10,21.6,46.39
4/4/2016 10:00,300,0,21.66666667,46.66333333
4/4/2016 10:10,240,10,21.7,46.59
4/4/2016 10:20,220,10,21.76,46.53
4/4/2016 10:30,120,0,21.79,46.3
4/4/2016 10:40,120,10,21.79,45.93
4/4/2016 10:50,380,0,21.79,45.73
4/4/2016 11:00,720,10,21.89,45.9
4/4/2016 11:10,470,0,21.89,45.96666667
4/4/2016 11:20,350,0,22,46.03
4/4/2016 11:30,320,0,22.06666667,46.16333333
4/4/2016 11:40,260,0,22.13333333,46.26666667
4/4/2016 11:50,270,0,22.2,46.52666667
4/4/2016 12:00,140,0,22.32333333,46.42333333
4/4/2016 12:10,150,10,22.39,45.96333333
4/4/2016 12:20,790,0,22.39,45.56333333
4/4/2016 12:30,730,0,22.39,45.09666667
4/4/2016 12:40,380,10,22.5,44.79666667
4/4/2016 12:50,320,10,22.5,44.53
4/4/2016 13:00,360,0,22.5,43.56333333
4/4/2016 13:10,280,10,22.42666667,42.56333333
4/4/2016 13:20,320,10,22.39,42.33
4/4/2016 13:30,270,0,22.46333333,42.92333333
4/4/2016 13:40,180,10,22.6,43.4
4/4/2016 13:50,110,10,22.625,43.525
4/4/2016 14:00,560,0,22.7,43.62666667
4/4/2016 14:10,630,10,22.79,43.46
4/4/2016 14:20,400,10,22.79,42.92666667
4/4/2016 14:30,300,0,22.79,41.73333333
4/4/2016 14:40,310,10,22.73,40.92666667
4/4/2016 14:50,320,0,22.7,40.93333333
4/4/2016 15:00,270,10,22.76,42.13333333
4/4/2016 15:10,210,0,22.89,43.13333333
4/4/2016 15:20,100,0,22.89,43.46666667
4/4/2016 15:30,720,10,23,43.83333333
4/4/2016 15:40,900,0,23,43.16666667
4/4/2016 15:50,760,0,22.92666667,43
4/4/2016 16:00,700,0,23,44.39333333
4/4/2016 16:10,660,0,23.03333333,46.59333333
4/4/2016 16:20,440,0,23.1,48.66666667
4/4/2016 16:30,450,10,23.32333333,49.75666667
4/4/2016 16:40,310,20,23.39,49.09
4/4/2016 16:50,330,20,23.42666667,49.66333333
4/4/2016 17:00,270,30,23.5,49.47
4/4/2016 17:10,260,20,23.5,49.03
4/4/2016 17:20,260,30,23.5,48.49
4/4/2016 17:30,260,10,23.5,48.15666667
4/4/2016 17:40,270,0,23.5,47.93333333
4/4/2016 17:50,280,0,23.5,48
4/4/2016 18:00,150,10,23.53333333,48.09666667
4/4/2016 18:10,120,0,23.6,48.23
4/4/2016 18:20,150,0,23.6,48.09666667
4/4/2016 18:30,140,10,23.6,49.23
4/4/2016 18:40,190,0,23.66666667,49.49333333
4/4/2016 18:50,120,0,23.6,48.43333333
4/4/2016 19:00,120,0,23.56666667,47.66
4/4/2016 19:10,90,0,23.5,47.26666667
4/4/2016 19:20,110,0,23.5,46.83333333
4/4/2016 19:30,100,0,23.5,46.62666667
4/4/2016 19:40,110,0,23.5,46.36333333
4/4/2016 19:50,100,0,23.42666667,46.09666667
4/4/2016 20:00,90,0,23.39,45.96666667
4/4/2016 20:10,100,0,23.39,45.9
4/4/2016 20:20,90,0,23.34,45.645
4/4/2016 20:30,100,0,23.29,45.59
4/4/2016 20:40,80,0,23.29,45.53
4/4/2016 20:50,100,10,23.29,45.4
4/4/2016 21:00,80,0,23.29,45.46666667
4/4/2016 21:10,60,0,23.2,45.62666667
4/4/2016 21:20,50,0,23.2,45.7
4/4/2016 21:30,70,0,23.1,45.66333333
4/4/2016 21:40,60,0,23.1,45.53
4/4/2016 21:50,60,0,23.06666667,45.36333333
4/4/2016 22:00,60,0,23,45.23
4/4/2016 22:10,80,0,22.96333333,45.09
4/4/2016 22:20,80,0,22.89,45.03
4/4/2016 22:30,70,0,22.85666667,44.93
4/4/2016 22:40,80,0,22.79,44.79
4/4/2016 22:50,70,0,22.79,44.7
4/4/2016 23:00,60,0,22.79,44.62666667
4/4/2016 23:10,70,0,22.7,44.56
4/4/2016 23:20,60,0,22.7,44.5
4/4/2016 23:30,60,0,22.7,44.46666667
4/4/2016 23:40,60,0,22.7,44.4
4/4/2016 23:50,70,0,22.63333333,44.26666667
5/4/2016 0:00,60,0,22.6,44.2
5/4/2016 0:10,60,0,22.6,44.2
5/4/2016 0:20,50,0,22.6,44.09
5/4/2016 0:30,60,0,22.6,44.09
5/4/2016 0:40,50,0,22.56666667,44.09
5/4/2016 0:50,60,0,22.5,44.09
5/4/2016 1:00,50,0,22.5,44.09
5/4/2016 1:10,70,0,22.5,44.09
5/4/2016 1:20,60,0,22.5,44
5/4/2016 1:30,60,0,22.5,44
5/4/2016 1:40,60,0,22.39,43.9
5/4/2016 1:50,60,0,22.39,43.9
5/4/2016 2:00,70,0,22.39,43.86333333
5/4/2016 2:10,50,0,22.39,43.79
5/4/2016 2:20,60,0,22.39,43.79
5/4/2016 2:30,50,0,22.39,43.79
5/4/2016 2:40,60,0,22.29,43.79
5/4/2016 2:50,50,0,22.29,43.79
5/4/2016 3:00,60,0,22.29,43.79
5/4/2016 3:10,60,0,22.29,43.79
5/4/2016 3:20,70,0,22.23,43.73
5/4/2016 3:30,60,0,22.2,43.7
5/4/2016 3:40,60,0,22.2,43.7
5/4/2016 3:50,60,0,22.2,43.76
5/4/2016 4:00,60,0,22.2,43.7
5/4/2016 4:10,60,0,22.2,43.73
5/4/2016 4:20,50,0,22.2,43.79
5/4/2016 4:30,50,0,22.2,43.79
5/4/2016 4:40,50,0,22.13333333,43.79
5/4/2016 4:50,60,0,22.16666667,43.79
5/4/2016 5:00,60,0,22.1,43.79
5/4/2016 5:10,60,0,22.1,43.79
5/4/2016 5:20,60,0,22.1,43.79
5/4/2016 5:30,60,0,22.1,43.79
5/4/2016 5:40,60,0,22.1,43.86333333
5/4/2016 5:50,60,0,22.1,43.9
5/4/2016 6:00,60,0,22.1,43.9
5/4/2016 6:10,50,10,22,43.79
5/4/2016 6:20,60,0,22,43.845
5/4/2016 6:30,60,20,22,44.12333333
5/4/2016 6:40,70,20,22,44.26
5/4/2016 6:50,60,30,22.06666667,44.26
5/4/2016 7:00,60,20,22.03333333,44.46333333
5/4/2016 7:10,120,20,22.1,44.59
5/4/2016 7:20,100,0,22.1,44.82666667
5/4/2016 7:30,60,10,22.16666667,44.9
5/4/2016 7:40,100,0,22.2,44.76
5/4/2016 7:50,700,10,22.2,44.56666667
5/4/2016 8:00,620,0,22.2,44.36333333
5/4/2016 8:10,340,0,22.2,44.49
5/4/2016 8:20,280,10,22.2,44.6
5/4/2016 8:30,280,0,22.13333333,44.52666667
5/4/2016 8:40,260,0,22.13333333,44.39
5/4/2016 8:50,190,10,22.2,44.79666667
5/4/2016 9:00,110,0,22.2,44.79
5/4/2016 9:10,90,0,22.2,44.73
5/4/2016 9:20,70,10,22.23,44.56
5/4/2016 9:30,80,0,22.2225,44.2475
5/4/2016 9:40,80,0,22.2,43.96333333
5/4/2016 9:50,80,10,22.26,43.79666667
5/4/2016 10:00,80,0,22.2,43.53
5/4/2016 10:10,80,0,22.2,43.16
5/4/2016 10:20,90,10,22.2,42.63333333
5/4/2016 10:30,80,0,22.13333333,42.76
5/4/2016 10:40,70,10,22.13333333,42.56666667
5/4/2016 10:50,70,10,22.1,42.46666667
5/4/2016 11:00,80,0,22.1,42.46666667
5/4/2016 11:10,200,10,22.1,42.32666667
5/4/2016 11:20,390,10,22.03333333,42.32666667
5/4/2016 11:30,310,10,22.1,42.79
5/4/2016 11:40,130,0,22.1,42.86333333
5/4/2016 11:50,110,10,22.1,42.9
5/4/2016 12:00,140,10,22.1,42.9
5/4/2016 12:10,140,0,22.1,42.59
5/4/2016 12:20,120,10,22.1,42.59
5/4/2016 12:30,130,10,22.1,42.56
5/4/2016 12:40,100,0,22.1,42.43333333
5/4/2016 12:50,130,10,22.1,42.45
5/4/2016 13:00,750,0,22.06666667,42.16333333
5/4/2016 13:10,610,10,22.06666667,42.22333333
5/4/2016 13:20,360,10,22.1,42.26666667
5/4/2016 13:30,360,10,22.1,42.32666667
5/4/2016 13:40,310,20,22.13333333,42.36
5/4/2016 13:50,270,20,22.13333333,41.69333333
5/4/2016 14:00,270,10,22.13333333,41.79333333
5/4/2016 14:10,240,10,22.2,42.33333333
5/4/2016 14:20,150,10,22.2,42.46666667
5/4/2016 14:30,100,10,22.2,42.26666667
5/4/2016 14:40,110,0,22.26,41.86333333
5/4/2016 14:50,100,0,22.26,41.53
5/4/2016 15:00,120,10,22.2,40.3
5/4/2016 15:10,100,0,22.2,40.89333333
5/4/2016 15:20,90,0,22.2,41.26666667
5/4/2016 15:30,240,10,22.26,41.32666667
5/4/2016 15:40,390,0,22.29,41.02666667
5/4/2016 15:50,180,0,22.35666667,40.76666667
5/4/2016 16:00,160,10,22.39,40.59
5/4/2016 16:10,250,0,22.4175,40.9975
5/4/2016 16:20,150,0,22.42666667,40.73333333
5/4/2016 16:30,150,0,22.29,40.63333333
5/4/2016 16:40,390,0,22.35666667,40.56
5/4/2016 16:50,380,10,22.39,40.65666667
5/4/2016 17:00,300,0,22.39,40.93
5/4/2016 17:10,260,0,22.5,41.23
5/4/2016 17:20,580,0,22.5,41.43
5/4/2016 17:30,730,0,22.63333333,42.8
5/4/2016 17:40,450,0,22.7,45.46666667
5/4/2016 17:50,310,0,22.82333333,46.36
5/4/2016 18:00,380,0,22.89,46.36
5/4/2016 18:10,460,0,22.92666667,45.92333333
5/4/2016 18:20,480,0,23,45.39
5/4/2016 18:30,500,0,23,44.99
5/4/2016 18:40,170,0,22.92666667,44.73
5/4/2016 18:50,410,0,22.92666667,44.52666667
5/4/2016 19:00,140,0,22.92666667,44.26666667
5/4/2016 19:10,90,0,22.89,44.02666667
5/4/2016 19:20,80,0,22.96333333,43.82666667
5/4/2016 19:30,90,0,23,43.6
5/4/2016 19:40,180,0,23,43.22333333
5/4/2016 19:50,410,10,23,42.89
5/4/2016 20:00,130,0,23,42.66333333
5/4/2016 20:10,90,10,23,42.59
5/4/2016 20:20,70,0,23,42.46666667
5/4/2016 20:30,80,10,23,42.32666667
5/4/2016 20:40,70,0,23,42.16333333
5/4/2016 20:50,70,10,23,42.03
5/4/2016 21:00,70,0,23.1,42.06
5/4/2016 21:10,70,10,23.03333333,41.93333333
5/4/2016 21:20,70,0,23.06666667,41.9
5/4/2016 21:30,50,0,23,41.96666667
5/4/2016 21:40,50,0,23,41.9
5/4/2016 21:50,70,10,23,41.9
5/4/2016 22:00,50,0,23,41.76
5/4/2016 22:10,50,0,22.92666667,41.7
5/4/2016 22:20,50,0,22.89,41.59
5/4/2016 22:30,50,0,22.89,41.53
5/4/2016 22:40,40,0,22.84,41.45
5/4/2016 22:50,60,0,22.79,41.29
5/4/2016 23:00,50,0,22.79,41.23
5/4/2016 23:10,60,10,22.79,41.2
5/4/2016 23:20,50,0,22.73,41.2
5/4/2016 23:30,60,0,22.7,41.09
5/4/2016 23:40,60,0,22.7,41.09
5/4/2016 23:50,50,0,22.63333333,41.03
6/4/2016 0:00,50,0,22.63333333,41.03
6/4/2016 0:10,50,0,22.6,41
6/4/2016 0:20,50,0,22.6,41
6/4/2016 0:30,50,0,22.6,41
6/4/2016 0:40,50,10,22.53333333,41
6/4/2016 0:50,60,0,22.5,41
6/4/2016 1:00,60,0,22.5,41
6/4/2016 1:10,50,0,22.39,40.9
6/4/2016 1:20,50,0,22.39,40.9
6/4/2016 1:30,60,0,22.39,40.9
6/4/2016 1:40,40,0,22.39,40.82666667
6/4/2016 1:50,60,0,22.29,40.9
6/4/2016 2:00,40,0,22.29,40.9
6/4/2016 2:10,50,0,22.29,40.9
6/4/2016 2:20,50,0,22.2,40.79
6/4/2016 2:30,50,10,22.2,40.79
6/4/2016 2:40,60,0,22.2,40.82666667
6/4/2016 2:50,60,0,22.2,40.9
6/4/2016 3:00,50,0,22.16666667,40.9
6/4/2016 3:10,60,0,22.1,40.9
6/4/2016 3:20,40,0,22.1,40.9
6/4/2016 3:30,50,0,22.1,40.9
6/4/2016 3:40,50,0,22.06666667,40.86333333
6/4/2016 3:50,50,0,22.06666667,40.93
6/4/2016 4:00,50,0,22,40.9
6/4/2016 4:10,60,0,22,40.9
6/4/2016 4:20,50,0,21.96333333,40.93333333
6/4/2016 4:30,60,0,21.96333333,41
6/4/2016 4:40,50,0,21.96333333,41
6/4/2016 4:50,60,0,21.89,41
6/4/2016 5:00,50,0,21.89,41.09
6/4/2016 5:10,50,0,21.89,41.09
6/4/2016 5:20,40,0,21.84,41.045
6/4/2016 5:30,50,0,21.79,41
6/4/2016 5:40,40,0,21.79,41.06
6/4/2016 5:50,60,0,21.79,41.09
6/4/2016 6:00,50,0,21.79,41.09
6/4/2016 6:10,60,0,21.76,41.2
6/4/2016 6:20,50,0,21.7,41.2
6/4/2016 6:30,70,0,21.7,41.2
6/4/2016 6:40,70,0,21.7,41.26
6/4/2016 6:50,70,0,21.7,41.23
6/4/2016 7:00,100,0,21.7,41.36333333
6/4/2016 7:10,60,10,21.7,41.66666667
6/4/2016 7:20,60,0,21.76,42.2
6/4/2016 7:30,70,30,21.79,42.39
6/4/2016 7:40,90,20,21.79,42.53
6/4/2016 7:50,70,30,21.79,42.26
6/4/2016 8:00,180,30,21.79,42.12666667
6/4/2016 8:10,210,20,21.79,41.96666667
6/4/2016 8:20,130,30,21.85666667,41.9
6/4/2016 8:30,80,20,21.89,41.995
6/4/2016 8:40,80,20,21.89,42.12666667
6/4/2016 8:50,80,0,21.89,42.26
6/4/2016 9:00,70,0,21.89,42.43333333
6/4/2016 9:10,90,0,21.89,42.5
6/4/2016 9:20,60,0,21.89,42.76666667
6/4/2016 9:30,60,10,21.96333333,42.96666667
6/4/2016 9:40,80,0,22,43.12666667
6/4/2016 9:50,80,0,21.92666667,43.26
6/4/2016 10:00,70,0,21.92666667,43.59
6/4/2016 10:10,60,0,22,44.86333333
6/4/2016 10:20,90,10,22,45.39666667
6/4/2016 10:30,100,0,22,45.32333333
6/4/2016 10:40,80,0,22,45.09333333
6/4/2016 10:50,100,20,22,44.55
6/4/2016 11:00,90,20,22,43.86333333
6/4/2016 11:10,70,0,22,43.46333333
6/4/2016 11:20,70,0,22,43.4
6/4/2016 11:30,60,0,22,42.9475
6/4/2016 11:40,60,0,21.92666667,42.65666667
6/4/2016 11:50,60,0,21.89,42.36333333
6/4/2016 12:00,60,10,21.96333333,42.15666667
6/4/2016 12:10,140,0,21.96333333,42.13333333
6/4/2016 12:20,120,0,21.89,42.52666667
6/4/2016 12:30,90,10,22,42.56
6/4/2016 12:40,110,0,22.06666667,42.56
6/4/2016 12:50,100,20,22.06666667,42.4
6/4/2016 13:00,110,20,22,42
6/4/2016 13:10,90,30,22,41.72333333
6/4/2016 13:20,100,20,22,41.53
6/4/2016 13:30,110,20,22,41.345
6/4/2016 13:40,110,30,22,41.23
6/4/2016 13:50,110,20,22,41.09
6/4/2016 14:00,110,20,21.92666667,41.03
6/4/2016 14:10,120,20,21.89,41
6/4/2016 14:20,100,20,21.89,40.93333333
6/4/2016 14:30,120,0,21.96333333,40.9
6/4/2016 14:40,100,10,21.945,40.9
6/4/2016 14:50,100,0,21.89,40.96666667
6/4/2016 15:00,90,0,21.89,41
6/4/2016 15:10,90,0,21.89,41
6/4/2016 15:20,80,0,21.89,41.09
6/4/2016 15:30,90,0,21.89,41.16333333
6/4/2016 15:40,70,0,21.89,41.29
6/4/2016 15:50,110,0,21.89,41.29
6/4/2016 16:00,70,0,21.89,41.29
6/4/2016 16:10,90,0,21.82333333,41.29
6/4/2016 16:20,100,0,21.79,41.29
6/4/2016 16:30,90,0,21.85666667,41.43
6/4/2016 16:40,110,0,21.89,42.43
6/4/2016 16:50,150,0,21.89,42.29
6/4/2016 17:00,130,0,21.79,42.23
6/4/2016 17:10,110,0,21.79,42.36333333
6/4/2016 17:20,100,0,21.85666667,42.46666667
6/4/2016 17:30,90,0,21.79,42.32666667
6/4/2016 17:40,100,0,21.82333333,42.12666667
6/4/2016 17:50,240,0,21.82333333,42.06666667
6/4/2016 18:00,470,0,21.89,41.995
6/4/2016 18:10,100,0,21.89,42.69666667
6/4/2016 18:20,100,0,21.89,43.42333333
6/4/2016 18:30,420,0,22,42.82666667
6/4/2016 18:40,320,10,22,44.02666667
6/4/2016 18:50,100,10,22.06666667,47.73333333
6/4/2016 19:00,110,10,22.13333333,48.46666667
6/4/2016 19:10,150,20,22.1,47.6
6/4/2016 19:20,160,30,22.1,47.32666667
6/4/2016 19:30,140,20,22.1,46.76333333
6/4/2016 19:40,130,30,22.1,46.03
6/4/2016 19:50,130,20,22.1,45.13333333
6/4/2016 20:00,130,30,22.1,44.8
6/4/2016 20:10,110,20,22.06666667,44.33333333
6/4/2016 20:20,120,30,22,43.8
6/4/2016 20:30,130,20,22,43.29666667
6/4/2016 20:40,130,30,22,42.96333333
6/4/2016 20:50,110,10,22,42.76
6/4/2016 21:00,80,10,21.92666667,42.5
6/4/2016 21:10,30,0,21.96333333,42.45666667
6/4/2016 21:20,50,0,21.89,42.7225
6/4/2016 21:30,40,0,21.89,42.62666667
6/4/2016 21:40,60,0,21.79,42.53
6/4/2016 21:50,50,0,21.79,42.53
6/4/2016 22:00,50,0,21.76,42.4
6/4/2016 22:10,50,0,21.7,42.32666667
6/4/2016 22:20,50,10,21.7,42.16333333
6/4/2016 22:30,50,0,21.7,42.03
6/4/2016 22:40,50,0,21.66666667,41.96666667
6/4/2016 22:50,60,0,21.6,41.9
6/4/2016 23:00,50,0,21.56666667,41.9
6/4/2016 23:10,70,0,21.5,41.82666667
6/4/2016 23:20,50,0,21.5,41.9
6/4/2016 23:30,60,0,21.5,41.9
6/4/2016 23:40,40,0,21.5,41.86333333
6/4/2016 23:50,60,0,21.42666667,41.79
7/4/2016 0:00,50,0,21.39,41.7
7/4/2016 0:10,60,0,21.39,41.76
7/4/2016 0:20,50,0,21.39,41.7
7/4/2016 0:30,60,0,21.39,41.7
7/4/2016 0:40,60,0,21.39,41.7
7/4/2016 0:50,50,0,21.35666667,41.7
7/4/2016 1:00,60,0,21.35666667,41.7
7/4/2016 1:10,40,0,21.29,41.7
7/4/2016 1:20,50,0,21.29,41.62666667
7/4/2016 1:30,50,0,21.29,41.59
7/4/2016 1:40,50,0,21.29,41.59
7/4/2016 1:50,60,0,21.2,41.5
7/4/2016 2:00,60,0,21.2,41.5
7/4/2016 2:10,60,0,21.2,41.4
7/4/2016 2:20,50,0,21.2,41.4
7/4/2016 2:30,60,0,21.2,41.4
7/4/2016 2:40,50,0,21.2,41.4
7/4/2016 2:50,50,0,21.2,41.4
7/4/2016 3:00,50,0,21.13333333,41.4
7/4/2016 3:10,50,0,21.1,41.36333333
7/4/2016 3:20,50,0,21.1,41.29
7/4/2016 3:30,50,0,21.1,41.29
7/4/2016 3:40,30,0,21.1,41.29
7/4/2016 3:50,40,0,21,41.2
7/4/2016 4:00,30,0,21.03333333,41.12666667
7/4/2016 4:10,50,0,21.03333333,41.12666667
7/4/2016 4:20,50,0,21,41.09
7/4/2016 4:30,50,0,21,41.09
7/4/2016 4:40,60,0,21,41.09
7/4/2016 4:50,50,0,20.92666667,41.03
7/4/2016 5:00,60,0,20.89,41
7/4/2016 5:10,50,0,20.89,41
7/4/2016 5:20,60,0,20.89,41
7/4/2016 5:30,50,0,20.89,41
7/4/2016 5:40,60,0,20.89,41
7/4/2016 5:50,40,0,20.89,41
7/4/2016 6:00,50,0,20.79,40.79
7/4/2016 6:10,50,0,20.79,40.79
7/4/2016 6:20,50,0,20.79,40.79
7/4/2016 6:30,60,0,20.79,40.79
7/4/2016 6:40,70,0,20.79,40.79
7/4/2016 6:50,120,0,20.79,40.93
7/4/2016 7:00,70,0,20.79,41.245
7/4/2016 7:10,90,0,20.82333333,41.36
7/4/2016 7:20,60,0,20.89,41.5
7/4/2016 7:30,70,10,20.89,41.5
7/4/2016 7:40,80,10,20.89,41.36
7/4/2016 7:50,290,0,20.89,41.3
7/4/2016 8:00,70,0,20.89,41.43333333
7/4/2016 8:10,400,0,20.89,41.29
7/4/2016 8:20,70,0,20.89,41.23
7/4/2016 8:30,200,0,20.89,41.29
7/4/2016 8:40,220,0,20.89,41.29
7/4/2016 8:50,40,0,21,41.43333333
7/4/2016 9:00,40,0,21,41.43333333
7/4/2016 9:10,40,0,21,41.4
7/4/2016 9:20,60,0,21,41.4
7/4/2016 9:30,210,0,21,41.29
7/4/2016 9:40,390,0,21,41.23
7/4/2016 9:50,100,0,21.1,41.32666667
7/4/2016 10:00,50,0,21.1,41.46666667
7/4/2016 10:10,50,0,21.2,41.4
7/4/2016 10:20,40,0,21.2,41.3725
7/4/2016 10:30,50,0,21.2,41.23
7/4/2016 10:40,40,0,21.29,41.29
7/4/2016 10:50,50,0,21.29,41.23
7/4/2016 11:00,60,0,21.32333333,41.16333333
7/4/2016 11:10,50,0,21.39,41.09
7/4/2016 11:20,50,0,21.39,41.06
7/4/2016 11:30,60,0,21.39,40.93333333
7/4/2016 11:40,50,0,21.5,40.96666667
7/4/2016 11:50,50,0,21.5,40.9
7/4/2016 12:00,40,0,21.6,40.7
7/4/2016 12:10,50,0,21.6,40.62666667
7/4/2016 12:20,50,0,21.6,40.5
7/4/2016 12:30,50,0,21.66666667,40.5
7/4/2016 12:40,50,0,21.7,40.4
7/4/2016 12:50,30,0,21.76,40.32666667
7/4/2016 13:00,30,0,21.82333333,40.23
7/4/2016 13:10,30,0,21.89,40.15666667
7/4/2016 13:20,40,0,21.89,40.06
7/4/2016 13:30,50,0,21.9175,40
7/4/2016 13:40,50,0,22,40
7/4/2016 13:50,60,0,22,39.96666667
7/4/2016 14:00,60,0,22.06666667,39.9
7/4/2016 14:10,50,0,22.13333333,39.9
7/4/2016 14:20,50,0,22.2,39.9
7/4/2016 14:30,50,0,22.2,39.86333333
7/4/2016 14:40,50,0,22.2,39.73
7/4/2016 14:50,50,0,22.29,39.79
7/4/2016 15:00,50,0,22.29,39.73
7/4/2016 15:10,40,0,22.29,39.66333333
7/4/2016 15:20,60,0,22.29,39.59
7/4/2016 15:30,60,0,22.29,39.53
7/4/2016 15:40,50,0,22.35666667,39.59
7/4/2016 15:50,50,0,22.39,39.7
7/4/2016 16:00,50,0,22.39,39.62666667
7/4/2016 16:10,50,0,22.39,39.5
7/4/2016 16:20,50,0,22.39,39.43333333
7/4/2016 16:30,40,0,22.39,39.4
7/4/2016 16:40,50,0,22.39,39.4
7/4/2016 16:50,50,0,22.39,39.29
7/4/2016 17:00,50,0,22.39,39.2
7/4/2016 17:10,60,0,22.39,39.2
7/4/2016 17:20,50,0,22.39,39.16333333
7/4/2016 17:30,50,0,22.39,39.09
7/4/2016 17:40,40,0,22.39,39.09
7/4/2016 17:50,50,0,22.39,39.09
7/4/2016 18:00,40,0,22.32333333,39.06
7/4/2016 18:10,50,0,22.32333333,38.93333333
7/4/2016 18:20,50,0,22.29,38.9
7/4/2016 18:30,50,0,22.29,38.82666667
7/4/2016 18:40,60,0,22.26,38.76
7/4/2016 18:50,90,0,22.2,38.7
7/4/2016 19:00,90,0,22.2,38.76
7/4/2016 19:10,90,0,22.2,38.7
7/4/2016 19:20,110,0,22.2,38.56
7/4/2016 19:30,110,20,22.2,38.56
7/4/2016 19:40,130,20,22.2,38.7
7/4/2016 19:50,140,30,22.13333333,38.7
7/4/2016 20:00,110,0,22.1,38.66333333
7/4/2016 20:10,120,0,22.1,38.59
7/4/2016 20:20,130,0,22.1,38.59
7/4/2016 20:30,120,0,22.1,38.59
7/4/2016 20:40,120,0,22.1,38.66333333
7/4/2016 20:50,120,0,22.06666667,38.59
7/4/2016 21:00,120,0,22,38.59
7/4/2016 21:10,110,0,22,38.56
7/4/2016 21:20,80,0,22,38.5
7/4/2016 21:30,70,0,22,38.5
7/4/2016 21:40,70,10,22,38.5
7/4/2016 21:50,70,0,21.96333333,38.5
7/4/2016 22:00,70,0,21.89,38.56
7/4/2016 22:10,70,0,21.89,38.53
7/4/2016 22:20,50,0,21.89,38.53
7/4/2016 22:30,50,10,21.89,38.5
7/4/2016 22:40,50,0,21.82333333,38.5
7/4/2016 22:50,50,0,21.79,38.5
7/4/2016 23:00,50,0,21.79,38.5
7/4/2016 23:10,60,0,21.76,38.59
7/4/2016 23:20,40,0,21.7,38.59
7/4/2016 23:30,30,0,21.7,38.66333333
7/4/2016 23:40,20,0,21.7,38.7
7/4/2016 23:50,30,0,21.7,38.7
8/4/2016 0:00,70,0,21.66666667,38.79
8/4/2016 0:10,50,0,21.6,38.79
8/4/2016 0:20,60,0,21.6,38.9
8/4/2016 0:30,60,0,21.6,38.96666667
8/4/2016 0:40,60,0,21.56666667,39
8/4/2016 0:50,50,0,21.56666667,39.06
8/4/2016 1:00,50,0,21.5,39.09
8/4/2016 1:10,50,0,21.5,39.09
8/4/2016 1:20,40,0,21.5,39.2
8/4/2016 1:30,60,0,21.5,39.2
8/4/2016 1:40,50,0,21.5,39.29
8/4/2016 1:50,60,0,21.5,39.29
8/4/2016 2:00,60,0,21.42666667,39.26666667
8/4/2016 2:10,60,0,21.42666667,39.32666667
8/4/2016 2:20,50,0,21.39,39.29
8/4/2016 2:30,50,0,21.39,39.36333333
8/4/2016 2:40,50,0,21.34,39.4
8/4/2016 2:50,50,0,21.39,39.4
8/4/2016 3:00,50,0,21.32333333,39.4
8/4/2016 3:10,50,0,21.29,39.4
8/4/2016 3:20,60,0,21.29,39.46666667
8/4/2016 3:30,60,0,21.29,39.5
8/4/2016 3:40,50,0,21.29,39.5
8/4/2016 3:50,50,0,21.26,39.46666667
8/4/2016 4:00,60,0,21.2,39.4
8/4/2016 4:10,50,0,21.2,39.4
8/4/2016 4:20,40,0,21.2,39.46666667
8/4/2016 4:30,40,0,21.2,39.5
8/4/2016 4:40,40,0,21.2,39.5
8/4/2016 4:50,30,0,21.2,39.53
8/4/2016 5:00,40,0,21.2,39.59
8/4/2016 5:10,50,0,21.1,39.59
8/4/2016 5:20,60,0,21.1,39.59
8/4/2016 5:30,50,0,21.1,39.59
8/4/2016 5:40,50,0,21.1,39.59
